ProlificID,Sub,Time,Race,Sex,Age,Immed,Delay,Time,response,rt,resp_left,resp_right,resp_final
5ae2867208674000015fd204,123,0,2,2,34,31,35,129,2,1.185,delay,immed,0
5ae2867208674000015fd204,123,0,2,2,34,13,35,27,2,1.202,delay,immed,0
5ae2867208674000015fd204,123,0,2,2,34,17,25,9,1,1.968,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,11,25,5,1,3.572,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,11,30,11,1,2.015,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,12,30,38,2,1.251,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,12,35,76,1,0.902,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,16,25,113,2,1.053,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,16,25,70,2,1.002,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,18,30,67,2,0.787,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,19,25,20,1,1.204,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,21,30,171,1,0.737,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,25,35,4,1,0.867,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,30,35,3,1,0.653,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,32,35,59,2,0.768,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,30,35,42,2,0.795,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,15,30,158,1,0.753,immed,delay,0
5ae2867208674000015fd204,123,1,2,2,34,31,35,129,2,0.603,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,13,35,27,2,0.701,delay,immed,0
5ae2867208674000015fd204,123,1,2,2,34,17,25,9,1,0.573,immed,delay,0
5bf604c93a46830001a6d26b,124,0,3,1,29,11,25,5,2,1.652,immed,delay,1
5bf604c93a46830001a6d26b,124,0,3,1,29,11,30,11,2,0.874,immed,delay,1
5bf604c93a46830001a6d26b,124,0,3,1,29,12,30,38,1,2.519,delay,immed,1
5bf604c93a46830001a6d26b,124,0,3,1,29,12,35,76,2,1.925,immed,delay,0
5bf604c93a46830001a6d26b,124,0,3,1,29,16,25,113,,,delay,immed,0
5bf604c93a46830001a6d26b,124,0,3,1,29,16,25,70,,,delay,immed,0
5bf604c93a46830001a6d26b,124,0,3,1,29,18,30,67,,,delay,immed,0
5bf604c93a46830001a6d26b,124,0,3,1,29,19,25,20,2,1.687,immed,delay,1
5bf604c93a46830001a6d26b,124,0,3,1,29,21,30,171,2,1.02,immed,delay,0
5bf604c93a46830001a6d26b,124,0,3,1,29,25,35,4,2,0.724,immed,delay,1
5bf604c93a46830001a6d26b,124,0,3,1,29,30,35,3,2,2.725,immed,delay,1
5bf604c93a46830001a6d26b,124,0,3,1,29,32,35,59,2,1.816,delay,immed,0
5bf604c93a46830001a6d26b,124,0,3,1,29,30,35,42,1,1.39,delay,immed,0
5bf604c93a46830001a6d26b,124,0,3,1,29,15,30,158,2,1.12,immed,delay,0
5bf604c93a46830001a6d26b,124,0,3,1,29,31,35,129,2,1.455,delay,immed,0
5bf604c93a46830001a6d26b,124,0,3,1,29,13,35,27,1,1.637,delay,immed,1
5bf604c93a46830001a6d26b,124,0,3,1,29,17,25,9,2,1.275,immed,delay,1
5bf604c93a46830001a6d26b,124,1,3,1,29,11,25,5,2,1.633,immed,delay,1
5bf604c93a46830001a6d26b,124,1,3,1,29,11,30,11,2,0.937,immed,delay,1
5bf604c93a46830001a6d26b,124,1,3,1,29,12,30,38,1,3.692,delay,immed,1
5bf604c93a46830001a6d26b,124,1,3,1,29,12,35,76,2,1.146,immed,delay,0
5bf604c93a46830001a6d26b,124,1,3,1,29,16,25,113,2,1.632,delay,immed,0
5bf604c93a46830001a6d26b,124,1,3,1,29,16,25,70,1,2.072,delay,immed,0
5bf604c93a46830001a6d26b,124,1,3,1,29,18,30,67,1,1.598,delay,immed,0
5bf604c93a46830001a6d26b,124,1,3,1,29,19,25,20,2,2.465,immed,delay,1
5bf604c93a46830001a6d26b,124,1,3,1,29,21,30,171,,,immed,delay,0
5bf604c93a46830001a6d26b,124,1,3,1,29,25,35,4,,,immed,delay,0
5bf604c93a46830001a6d26b,124,1,3,1,29,30,35,3,2,1.757,immed,delay,1
5bf604c93a46830001a6d26b,124,1,3,1,29,32,35,59,1,1.469,delay,immed,0
5bf604c93a46830001a6d26b,124,1,3,1,29,30,35,42,1,1.371,delay,immed,0
5bf604c93a46830001a6d26b,124,1,3,1,29,15,30,158,2,1.848,immed,delay,0
5bf604c93a46830001a6d26b,124,1,3,1,29,31,35,129,,,delay,immed,0
5bf604c93a46830001a6d26b,124,1,3,1,29,13,35,27,1,3.571,delay,immed,1
5bf604c93a46830001a6d26b,124,1,3,1,29,17,25,9,2,2.297,immed,delay,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,11,25,5,2,1.726,immed,delay,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,11,30,11,2,1.75,immed,delay,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,12,30,38,1,2.484,delay,immed,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,12,35,76,2,2.46,immed,delay,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,16,25,113,1,2.381,delay,immed,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,16,25,70,1,1.912,delay,immed,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,18,30,67,1,1.774,delay,immed,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,19,25,20,2,2.097,immed,delay,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,21,30,171,2,1.533,immed,delay,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,25,35,4,2,1.468,immed,delay,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,30,35,3,2,1.274,immed,delay,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,32,35,59,1,1.759,delay,immed,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,30,35,42,1,1.697,delay,immed,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,15,30,158,2,1.711,immed,delay,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,31,35,129,1,1.603,delay,immed,0
5c5c4179ee8ba60001336bb1,125,0,1,1,25,13,35,27,1,1.213,delay,immed,1
5c5c4179ee8ba60001336bb1,125,0,1,1,25,17,25,9,2,1.132,immed,delay,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,11,25,5,2,1.151,immed,delay,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,11,30,11,2,1.312,immed,delay,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,12,30,38,1,1.091,delay,immed,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,12,35,76,2,1.284,immed,delay,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,16,25,113,1,1.205,delay,immed,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,16,25,70,1,0.93,delay,immed,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,18,30,67,1,1.147,delay,immed,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,19,25,20,2,1.168,immed,delay,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,21,30,171,2,1.212,immed,delay,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,25,35,4,2,1.164,immed,delay,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,30,35,3,2,1.114,immed,delay,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,32,35,59,1,1.27,delay,immed,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,30,35,42,1,1.138,delay,immed,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,15,30,158,2,1.373,immed,delay,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,31,35,129,1,1.144,delay,immed,0
5c5c4179ee8ba60001336bb1,125,1,1,1,25,13,35,27,1,1.111,delay,immed,1
5c5c4179ee8ba60001336bb1,125,1,1,1,25,17,25,9,2,1.307,immed,delay,1
5b15d20c444cef0001cb1153,126,0,2,1,35,11,25,5,1,1.639,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,11,30,11,1,1.823,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,12,30,38,2,1.907,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,12,35,76,1,1.222,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,16,25,113,2,1.719,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,16,25,70,2,1.426,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,18,30,67,2,1.324,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,19,25,20,1,1.358,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,21,30,171,1,1.109,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,25,35,4,1,1.326,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,30,35,3,1,1.003,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,32,35,59,2,1.34,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,30,35,42,2,1.224,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,15,30,158,1,1.541,immed,delay,0
5b15d20c444cef0001cb1153,126,0,2,1,35,31,35,129,2,0.84,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,13,35,27,2,1.39,delay,immed,0
5b15d20c444cef0001cb1153,126,0,2,1,35,17,25,9,1,1.508,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,11,25,5,1,1.757,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,11,30,11,1,1.525,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,12,30,38,2,1.274,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,12,35,76,1,1.392,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,16,25,113,2,1.407,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,16,25,70,2,1.343,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,18,30,67,2,1.225,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,19,25,20,1,1.242,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,21,30,171,1,0.958,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,25,35,4,1,1.175,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,30,35,3,2,2.14,immed,delay,1
5b15d20c444cef0001cb1153,126,1,2,1,35,32,35,59,2,1.525,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,30,35,42,2,1.26,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,15,30,158,1,1.192,immed,delay,0
5b15d20c444cef0001cb1153,126,1,2,1,35,31,35,129,2,1.059,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,13,35,27,2,1.143,delay,immed,0
5b15d20c444cef0001cb1153,126,1,2,1,35,17,25,9,1,1.69,immed,delay,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,11,25,5,2,1.614,immed,delay,1
5c82a8cdfff8430015e9942f,127,0,1,1,32,11,30,11,2,2.727,immed,delay,1
5c82a8cdfff8430015e9942f,127,0,1,1,32,12,30,38,1,4.485,delay,immed,1
5c82a8cdfff8430015e9942f,127,0,1,1,32,12,35,76,1,4.249,immed,delay,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,16,25,113,2,1.673,delay,immed,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,16,25,70,2,1.743,delay,immed,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,18,30,67,,,delay,immed,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,19,25,20,2,2.78,immed,delay,1
5c82a8cdfff8430015e9942f,127,0,1,1,32,21,30,171,1,1.928,immed,delay,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,25,35,4,2,1.758,immed,delay,1
5c82a8cdfff8430015e9942f,127,0,1,1,32,30,35,3,2,1.643,immed,delay,1
5c82a8cdfff8430015e9942f,127,0,1,1,32,32,35,59,2,2.761,delay,immed,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,30,35,42,2,2.363,delay,immed,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,15,30,158,1,1.443,immed,delay,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,31,35,129,2,1.543,delay,immed,0
5c82a8cdfff8430015e9942f,127,0,1,1,32,13,35,27,1,1.845,delay,immed,1
5c82a8cdfff8430015e9942f,127,0,1,1,32,17,25,9,2,2.076,immed,delay,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,11,25,5,2,1.228,immed,delay,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,11,30,11,2,1.325,immed,delay,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,12,30,38,1,1.693,delay,immed,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,12,35,76,1,2.996,immed,delay,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,16,25,113,2,1.86,delay,immed,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,16,25,70,2,3.212,delay,immed,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,18,30,67,,,delay,immed,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,19,25,20,2,1.359,immed,delay,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,21,30,171,1,1.593,immed,delay,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,25,35,4,2,2.498,immed,delay,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,30,35,3,2,1.643,immed,delay,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,32,35,59,2,3.232,delay,immed,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,30,35,42,2,3.198,delay,immed,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,15,30,158,1,1.91,immed,delay,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,31,35,129,2,2.213,delay,immed,0
5c82a8cdfff8430015e9942f,127,1,1,1,32,13,35,27,1,2.863,delay,immed,1
5c82a8cdfff8430015e9942f,127,1,1,1,32,17,25,9,2,1.96,immed,delay,1
5d384f7d3e880c00016d9080,128,0,1,1,26,11,25,5,2,1.957,immed,delay,1
5d384f7d3e880c00016d9080,128,0,1,1,26,11,30,11,2,2.076,immed,delay,1
5d384f7d3e880c00016d9080,128,0,1,1,26,12,30,38,1,3.309,delay,immed,1
5d384f7d3e880c00016d9080,128,0,1,1,26,12,35,76,2,1.975,immed,delay,0
5d384f7d3e880c00016d9080,128,0,1,1,26,16,25,113,2,2.443,delay,immed,0
5d384f7d3e880c00016d9080,128,0,1,1,26,16,25,70,2,2.059,delay,immed,0
5d384f7d3e880c00016d9080,128,0,1,1,26,18,30,67,2,3.961,delay,immed,0
5d384f7d3e880c00016d9080,128,0,1,1,26,19,25,20,2,2.226,immed,delay,1
5d384f7d3e880c00016d9080,128,0,1,1,26,21,30,171,1,2.376,immed,delay,0
5d384f7d3e880c00016d9080,128,0,1,1,26,25,35,4,2,1.859,immed,delay,1
5d384f7d3e880c00016d9080,128,0,1,1,26,30,35,3,2,1.51,immed,delay,1
5d384f7d3e880c00016d9080,128,0,1,1,26,32,35,59,2,2.827,delay,immed,0
5d384f7d3e880c00016d9080,128,0,1,1,26,30,35,42,2,2.36,delay,immed,0
5d384f7d3e880c00016d9080,128,0,1,1,26,15,30,158,1,2.276,immed,delay,0
5d384f7d3e880c00016d9080,128,0,1,1,26,31,35,129,2,1.643,delay,immed,0
5d384f7d3e880c00016d9080,128,0,1,1,26,13,35,27,1,2.81,delay,immed,1
5d384f7d3e880c00016d9080,128,0,1,1,26,17,25,9,2,3.86,immed,delay,1
5d384f7d3e880c00016d9080,128,1,1,1,26,11,25,5,2,1.81,immed,delay,1
5d384f7d3e880c00016d9080,128,1,1,1,26,11,30,11,2,1.392,immed,delay,1
5d384f7d3e880c00016d9080,128,1,1,1,26,12,30,38,1,2.659,delay,immed,1
5d384f7d3e880c00016d9080,128,1,1,1,26,12,35,76,1,3.494,immed,delay,0
5d384f7d3e880c00016d9080,128,1,1,1,26,16,25,113,2,1.826,delay,immed,0
5d384f7d3e880c00016d9080,128,1,1,1,26,16,25,70,2,3.16,delay,immed,0
5d384f7d3e880c00016d9080,128,1,1,1,26,18,30,67,,,delay,immed,0
5d384f7d3e880c00016d9080,128,1,1,1,26,19,25,20,1,2.477,immed,delay,0
5d384f7d3e880c00016d9080,128,1,1,1,26,21,30,171,1,1.776,immed,delay,0
5d384f7d3e880c00016d9080,128,1,1,1,26,25,35,4,2,2.659,immed,delay,1
5d384f7d3e880c00016d9080,128,1,1,1,26,30,35,3,1,3.144,immed,delay,0
5d384f7d3e880c00016d9080,128,1,1,1,26,32,35,59,2,2.061,delay,immed,0
5d384f7d3e880c00016d9080,128,1,1,1,26,30,35,42,2,2.493,delay,immed,0
5d384f7d3e880c00016d9080,128,1,1,1,26,15,30,158,1,2.51,immed,delay,0
5d384f7d3e880c00016d9080,128,1,1,1,26,31,35,129,2,2.262,delay,immed,0
5d384f7d3e880c00016d9080,128,1,1,1,26,13,35,27,1,4.596,delay,immed,1
5d384f7d3e880c00016d9080,128,1,1,1,26,17,25,9,2,2.395,immed,delay,1
5c05ff644c14cf00019db0a9,129,0,2,2,29,11,25,5,2,1.807,immed,delay,1
5c05ff644c14cf00019db0a9,129,0,2,2,29,11,30,11,2,2.27,immed,delay,1
5c05ff644c14cf00019db0a9,129,0,2,2,29,12,30,38,2,2.404,delay,immed,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,12,35,76,1,2.804,immed,delay,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,16,25,113,2,2.587,delay,immed,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,16,25,70,2,2.836,delay,immed,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,18,30,67,2,1.87,delay,immed,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,19,25,20,2,2.436,immed,delay,1
5c05ff644c14cf00019db0a9,129,0,2,2,29,21,30,171,1,2.276,immed,delay,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,25,35,4,2,1.689,immed,delay,1
5c05ff644c14cf00019db0a9,129,0,2,2,29,30,35,3,2,1.923,immed,delay,1
5c05ff644c14cf00019db0a9,129,0,2,2,29,32,35,59,2,1.672,delay,immed,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,30,35,42,2,1.339,delay,immed,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,15,30,158,1,1.14,immed,delay,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,31,35,129,2,1.255,delay,immed,0
5c05ff644c14cf00019db0a9,129,0,2,2,29,13,35,27,1,1.272,delay,immed,1
5c05ff644c14cf00019db0a9,129,0,2,2,29,17,25,9,2,0.521,immed,delay,1
5c05ff644c14cf00019db0a9,129,1,2,2,29,11,25,5,2,1.868,immed,delay,1
5c05ff644c14cf00019db0a9,129,1,2,2,29,11,30,11,2,1.87,immed,delay,1
5c05ff644c14cf00019db0a9,129,1,2,2,29,12,30,38,1,3.471,delay,immed,1
5c05ff644c14cf00019db0a9,129,1,2,2,29,12,35,76,1,1.655,immed,delay,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,16,25,113,2,2.288,delay,immed,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,16,25,70,2,2.054,delay,immed,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,18,30,67,2,2.503,delay,immed,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,19,25,20,2,3.005,immed,delay,1
5c05ff644c14cf00019db0a9,129,1,2,2,29,21,30,171,1,2.089,immed,delay,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,25,35,4,2,2.151,immed,delay,1
5c05ff644c14cf00019db0a9,129,1,2,2,29,30,35,3,2,1.672,immed,delay,1
5c05ff644c14cf00019db0a9,129,1,2,2,29,32,35,59,2,1.537,delay,immed,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,30,35,42,2,1.812,delay,immed,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,15,30,158,1,1.655,immed,delay,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,31,35,129,2,1.689,delay,immed,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,13,35,27,2,2.106,delay,immed,0
5c05ff644c14cf00019db0a9,129,1,2,2,29,17,25,9,2,1.406,immed,delay,1
5da032d7b9e59e00176a4ee3,130,0,1,1,23,11,25,5,2,1.271,immed,delay,1
5da032d7b9e59e00176a4ee3,130,0,1,1,23,11,30,11,2,1.025,immed,delay,1
5da032d7b9e59e00176a4ee3,130,0,1,1,23,12,30,38,1,1.942,delay,immed,1
5da032d7b9e59e00176a4ee3,130,0,1,1,23,12,35,76,2,4.326,immed,delay,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,16,25,113,1,1.778,delay,immed,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,16,25,70,1,1.225,delay,immed,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,18,30,67,1,0.743,delay,immed,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,19,25,20,1,0.344,immed,delay,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,21,30,171,2,1.393,immed,delay,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,25,35,4,2,1.126,immed,delay,1
5da032d7b9e59e00176a4ee3,130,0,1,1,23,30,35,3,1,1.61,immed,delay,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,32,35,59,2,2.378,delay,immed,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,30,35,42,2,2.126,delay,immed,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,15,30,158,2,0.81,immed,delay,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,31,35,129,2,1.655,delay,immed,0
5da032d7b9e59e00176a4ee3,130,0,1,1,23,13,35,27,1,1.777,delay,immed,1
5da032d7b9e59e00176a4ee3,130,0,1,1,23,17,25,9,2,0.759,immed,delay,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,11,25,5,2,1.025,immed,delay,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,11,30,11,2,1.072,immed,delay,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,12,30,38,1,0.893,delay,immed,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,12,35,76,2,0.627,immed,delay,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,16,25,113,1,0.728,delay,immed,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,16,25,70,1,1.728,delay,immed,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,18,30,67,1,1.477,delay,immed,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,19,25,20,2,0.695,immed,delay,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,21,30,171,1,2.259,immed,delay,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,25,35,4,2,1.228,immed,delay,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,30,35,3,2,1.277,immed,delay,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,32,35,59,1,1.077,delay,immed,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,30,35,42,1,2.778,delay,immed,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,15,30,158,2,0.96,immed,delay,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,31,35,129,1,1.211,delay,immed,0
5da032d7b9e59e00176a4ee3,130,1,1,1,23,13,35,27,1,1.244,delay,immed,1
5da032d7b9e59e00176a4ee3,130,1,1,1,23,17,25,9,2,1.011,immed,delay,1
